run,type,module,name,attrname,attrvalue,value
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,harqErrorRate_2nd_Ul:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_2nd_Ul:mean,source,harqErrorRate_2nd_Ul,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_2nd_Ul:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_2nd_Ul:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Dl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Dl:mean,source,harqErrorRate_1st_Dl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Dl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Dl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Ul:mean,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Ul:mean,source,harqErrorRate_1st_Ul,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Ul:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRate_1st_Ul:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,harqErrorRateDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRateDl:mean,source,harqErrorRateDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRateDl:mean,title,"Harq Error Rate Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRateDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,harqErrorRateUl:mean,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRateUl:mean,source,harqErrorRateUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRateUl:mean,title,"Harq Error Rate Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,harqErrorRateUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macBufferOverFlowD2D:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowD2D:mean,source,macBufferOverFlowD2D,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowD2D:mean,title,"Mac buffer overflow as function of time, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowD2D:mean,unit,Byte/s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macBufferOverFlowUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowUl:mean,source,macBufferOverFlowUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowUl:mean,title,"Mac buffer overflow as function of time, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowUl:mean,unit,Byte/s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macBufferOverFlowDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowDl:mean,source,macBufferOverFlowDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowDl:mean,title,"Mac buffer overflow as function of time, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macBufferOverFlowDl:mean,unit,Byte/s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macPacketLossDl:mean,source,macPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macPacketLossDl:mean,title,"Mac Packet Loss Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macPacketLossUl:mean,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macPacketLossUl:mean,source,macPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macPacketLossUl:mean,title,"Mac Packet Loss Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macCellPacketLossUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellPacketLossUl:mean,source,macCellPacketLossUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellPacketLossUl:mean,title,"Mac Cell Packet Loss Ul, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellPacketLossUl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macCellPacketLossDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellPacketLossDl:mean,source,macCellPacketLossDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellPacketLossDl:mean,title,"Mac Cell Packet Loss Dl, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellPacketLossDl:mean,unit,,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macCellThroughputDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellThroughputDl:mean,source,macCellThroughputDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellThroughputDl:mean,title,"Cell Throughput at the MAC layer DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellThroughputDl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macCellThroughputUl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellThroughputUl:mean,source,macCellThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellThroughputUl:mean,title,"Cell Throughput at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macCellThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macThroughputUl:mean,,,12.370603813258
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macThroughputUl:mean,source,macThroughputUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macThroughputUl:mean,title,"Throughput at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macThroughputUl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macDelayUl:mean,,,0.004
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macDelayUl:mean,source,macDelayUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macDelayUl:mean,title,"Delay at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macDelayUl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macThroughputDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macThroughputDl:mean,source,macThroughputDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macThroughputDl:mean,title,"Throughput at the MAC layer DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macThroughputDl:mean,unit,Bps,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,macDelayDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macDelayDl:mean,source,macDelayDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macDelayDl:mean,title,"Delay at the MAC layer UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,macDelayDl:mean,unit,s,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,sentPacketToLowerLayer:count,,,150
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToLowerLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToLowerLayer:count,source,sentPacketToLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,sentPacketToLowerLayer:sum(packetBytes),,,7230
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToLowerLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToLowerLayer:sum(packetBytes),source,sentPacketToLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,sentPacketToUpperLayer:count,,,90
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToUpperLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToUpperLayer:count,source,sentPacketToUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,sentPacketToUpperLayer:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToUpperLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,sentPacketToUpperLayer:sum(packetBytes),source,sentPacketToUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,receivedPacketFromLowerLayer:count,,,270
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromLowerLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromLowerLayer:count,source,receivedPacketFromLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,receivedPacketFromLowerLayer:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromLowerLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromLowerLayer:sum(packetBytes),source,receivedPacketFromLowerLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,receivedPacketFromUpperLayer:count,,,120
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromUpperLayer:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromUpperLayer:count,source,receivedPacketFromUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.mac,receivedPacketFromUpperLayer:sum(packetBytes),,,13920
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromUpperLayer:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.mac,receivedPacketFromUpperLayer:sum(packetBytes),source,receivedPacketFromUpperLayer,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.phy,averageCqiUl:mean,,,15
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.phy,averageCqiUl:mean,source,averageCqiUl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.phy,averageCqiUl:mean,title,"Average Cqi reported in UL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.phy,averageCqiUl:mean,unit,cqi,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.phy,averageCqiDl:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.phy,averageCqiDl:mean,source,averageCqiDl,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.phy,averageCqiDl:mean,title,"Average Cqi reported in DL, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.phy,averageCqiDl:mean,unit,cqi,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].lteNic.channelModel,rcvdSinr:mean,,,NaN
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.channelModel,rcvdSinr:mean,source,rcvdSinr,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.channelModel,rcvdSinr:mean,title,"SINR measured at packet reception, mean",
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].lteNic.channelModel,rcvdSinr:mean,unit,dB,
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].networkLayer.arp,failedARPResolution:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].networkLayer.arp,failedARPResolution:count,title,"ARP failed resolutions, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].networkLayer.arp,completedARPResolution:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].networkLayer.arp,completedARPResolution:count,title,"ARP completed resolutions, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].networkLayer.arp,initiatedARPResolution:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].networkLayer.arp,initiatedARPResolution:count,title,"ARP initiated resolutions, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].networkLayer.arp,sentReply:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].networkLayer.arp,sentReply:count,title,"ARP replies sent, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.ami[0].networkLayer.arp,sentReq:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.ami[0].networkLayer.arp,sentReq:count,title,"ARP request sent, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.networkLayer.arp,failedARPResolution:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.networkLayer.arp,failedARPResolution:count,title,"ARP failed resolutions, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.networkLayer.arp,completedARPResolution:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.networkLayer.arp,completedARPResolution:count,title,"ARP completed resolutions, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.networkLayer.arp,initiatedARPResolution:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.networkLayer.arp,initiatedARPResolution:count,title,"ARP initiated resolutions, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.networkLayer.arp,sentReply:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.networkLayer.arp,sentReply:count,title,"ARP replies sent, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.networkLayer.arp,sentReq:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.networkLayer.arp,sentReq:count,title,"ARP request sent, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].queue,dropPk:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,dropPk:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,dropPk:count,source,dropPkByQueue,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,dropPk:count,title,"dropped packets, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].queue,dropPk:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,dropPk:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,dropPk:sum(packetBytes),source,dropPkByQueue,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,dropPk:sum(packetBytes),title,"dropped packets, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].queue,queueLength:max,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,queueLength:max,interpolationmode,sample-hold,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,queueLength:max,title,"queue length, max",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].queue,queueLength:timeavg,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,queueLength:timeavg,interpolationmode,sample-hold,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,queueLength:timeavg,title,"queue length, timeavg",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].queue,rcvdPk:count,,,30
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,rcvdPk:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,rcvdPk:count,title,"received packets, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].queue,rcvdPk:sum(packetBytes),,,6840
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,rcvdPk:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].queue,rcvdPk:sum(packetBytes),title,"received packets, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,txState:timeavg,,,9.4e-07
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txState:timeavg,interpolationmode,sample-hold,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txState:timeavg,title,"tx state, timeavg",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:count,source,dropPkIfaceDown,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:count,title,"packets dropped/interface down, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:sum(packetBytes),source,dropPkIfaceDown,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkIfaceDown:sum(packetBytes),title,"packets dropped/interface down, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:count,source,dropPkBitError,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:count,title,"packets dropped/bit error, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:sum(packetBytes),source,dropPkBitError,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,droppedPkBitError:sum(packetBytes),title,"packets dropped/bit error, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,rxPkOk:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rxPkOk:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rxPkOk:count,source,rxPkOk,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rxPkOk:count,title,"packets received OK, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,rxPkOk:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rxPkOk:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rxPkOk:sum(packetBytes),source,rxPkOk,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,txPk:count,,,30
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txPk:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txPk:count,source,packetSentToLower,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txPk:count,title,"packets transmitted, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,txPk:sum(packetBytes),,,7050
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txPk:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txPk:sum(packetBytes),source,packetSentToLower,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:count,,,30
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:count,source,packetReceivedFromUpper,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:count,title,"packets received from higher layer, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:sum(packetBytes),,,6840
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:sum(packetBytes),source,packetReceivedFromUpper,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,rcvdPkFromHL:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,passedUpPk:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,passedUpPk:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,passedUpPk:count,source,packetSentToUpper,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,passedUpPk:count,title,"packets passed to higher layer, count",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[0].ppp,passedUpPk:sum(packetBytes),,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,passedUpPk:sum(packetBytes),interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,passedUpPk:sum(packetBytes),source,packetSentToUpper,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[0].ppp,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",
Base_Ami-0-20200131-18:48:50-7909,scalar,redLTE.internetCloud.ppp[1].queue,dropPk:count,,,0
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[1].queue,dropPk:count,interpolationmode,none,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[1].queue,dropPk:count,source,dropPkByQueue,
Base_Ami-0-20200131-18:48:50-7909,attr,redLTE.internetCloud.ppp[1].queue,dropPk:count,title,"dropped packets, count",
